,Y
7318,6192.94
7319,6405.77
7320,6428.99
7321,6449.55
7322,6432.99
7323,6435.2
7324,6426.0
7325,6435.0
7326,6428.0
7327,6413.36
7328,6478.11
7329,6426.69
7330,6451.24
7331,6435.62
7332,6445.81
7333,6440.01
7334,6436.96
7335,6462.55
7336,6434.01
7337,6457.81
7338,6435.09
7339,6452.25
7340,6451.68
7341,6457.11
7342,6432.5
7343,6439.78
7344,6445.45
7345,6424.99
7346,6439.42
7347,6435.01
7348,6447.93
7349,6439.0
7350,6448.6
7351,6447.99
7352,6446.0
7353,6444.0
7354,6438.51
7355,6438.11
7356,6431.37
7357,6431.38
7358,6437.27
7359,6434.95
7360,6428.27
7361,6443.0
7362,6422.17
7363,6443.16
7364,6437.19
7365,6443.7
7366,6457.03
7367,6428.73
7368,6443.0
7369,6435.03
7370,6449.98
7371,6439.93
7372,6460.84
7373,6440.05
7374,6455.42
7375,6434.57
7376,6449.0
7377,6393.76
7378,6446.0
7379,6389.71
7380,6441.4
7381,6396.99
7382,6435.9
7383,6392.96
7384,6439.0
7385,6379.99
7386,6441.59
7387,6379.01
7388,6429.9
7389,6394.96
7390,6439.99
7391,6433.39
7392,6388.0
7393,6382.91
7394,6401.69
7395,6374.07
7396,6395.0
7397,6379.99
7398,6398.01
7399,6389.98
7400,6375.01
7401,6388.68
7402,6367.55
7403,6392.02
7404,6365.01
7405,6381.99
7406,6376.75
7407,6381.6
7408,6378.55
7409,6383.0
7410,6382.56
7411,6386.43
7412,6384.99
7413,6382.98
7414,6402.72
7415,6376.22
7416,6384.99
7417,6410.0
7418,6378.93
7419,6405.0
7420,6382.91
7421,6394.03
7422,6385.43
7423,6394.0
7424,6385.0
7425,6394.18
7426,6412.44
7427,6397.28
7428,6408.0
7429,6399.99
7430,6406.01
7431,6399.92
7432,6404.01
7433,6399.01
7434,6401.7
7435,6406.03
7436,6409.02
7437,6414.0
7438,6370.02
7439,6405.0
7440,6433.5
7441,6442.69
7442,6434.85
7443,6444.96
7444,6437.99
7445,6440.82
7446,6432.02
7447,6438.15
7448,6434.22
7449,6437.16
7450,6433.45
7451,6435.66
7452,6428.34
7453,6437.93
7454,6429.99
7455,6438.29
7456,6442.94
7457,6430.0
7458,6442.29
7459,6418.76
7460,6435.06
7461,6415.88
7462,6413.59
7463,6437.21
7464,6414.9
7465,6396.46
7466,6412.27
7467,6392.99
7468,6413.0
7469,6393.64
7470,6420.05
7471,6397.0
7472,6420.68
7473,6398.94
7474,6416.17
7475,6391.37
7476,6409.0
7477,6390.87
7478,6398.78
7479,6412.01
7480,6400.64
7481,6405.39
7482,6399.99
7483,6404.5
7484,6400.0
7485,6407.65
7486,6406.37
7487,6398.87
7488,6407.47
7489,6388.99
7490,6404.12
7491,6381.59
7492,6391.99
7493,6385.05
7494,6404.87
7495,6391.99
7496,6402.37
7497,6385.69
7498,6399.99
7499,6389.99
7500,6398.21
7501,6404.63
7502,6398.22
7503,6393.72
7504,6385.64
7505,6398.11
7506,6376.0
7507,6393.73
7508,6373.34
7509,6395.14
7510,6408.95
7511,6388.99
7512,6399.99
7513,6431.02
7514,6400.0
7515,6435.41
7516,6417.04
7517,6419.51
7518,6457.68
7519,6423.01
7520,6435.19
7521,6427.28
7522,6437.01
7523,6426.12
7524,6434.41
7525,6422.92
7526,6426.57
7527,6425.01
7528,6429.99
7529,6430.42
7530,6432.12
7531,6418.38
7532,6424.9
7533,6415.97
7534,6401.39
7535,6431.14
7536,6421.89
7537,6404.54
7538,6395.0
7539,6403.37
7540,6389.0
7541,6396.55
7542,6394.0
7543,6398.45
7544,6393.05
7545,6396.55
7546,6398.93
7547,6412.15
7548,6400.16
7549,6405.92
7550,6403.11
7551,6400.03
7552,6395.95
7553,6401.02
7554,6390.0
7555,6410.01
7556,6393.76
7557,6395.58
7558,6421.89
7559,6398.2
7560,6393.03
7561,6392.83
7562,6393.09
7563,6395.0
7564,6390.07
7565,6396.19
7566,6386.0
7567,6407.55
7568,6388.88
7569,6406.0
7570,6389.18
7571,6401.97
7572,6386.99
7573,6402.0
7574,6424.61
7575,6401.93
7576,6414.97
7577,6398.96
7578,6418.0
7579,6407.51
7580,6415.0
7581,6404.87
7582,6397.41
7583,6406.06
7584,6410.0
7585,6397.33
7586,6412.41
7587,6395.76
7588,6417.15
7589,6395.8
7590,6416.65
7591,6399.93
7592,6416.17
7593,6405.74
7594,6416.8
7595,6401.01
7596,6416.16
7597,6403.27
7598,6404.72
7599,6402.05
7600,6408.01
7601,6409.0
7602,6405.01
7603,6414.95
7604,6402.04
7605,6409.12
7606,6408.67
7607,6403.96
7608,6404.99
7609,6407.73
7610,6405.54
7611,6404.55
7612,6410.06
7613,6402.01
7614,6410.83
7615,6402.89
7616,6410.83
7617,6401.23
7618,6407.71
7619,6401.27
7620,6408.6
7621,6393.01
7622,6404.03
7623,6395.02
7624,6403.12
7625,6393.28
7626,6403.11
7627,6396.13
7628,6402.01
7629,6403.62
7630,6405.26
7631,6401.98
7632,6405.56
7633,6266.33
7634,6412.91
7635,6266.72
7636,6409.26
7637,6279.99
7638,6403.71
7639,6275.9
7640,6403.67
7641,6267.52
7642,6403.48
7643,6266.93
7644,6399.02
7645,6246.56
7646,6395.36
7647,6243.61
7648,6382.23
7649,6236.0
7650,6388.81
7651,6267.26
7652,6332.23
7653,6266.0
7654,6405.99
7655,6260.29
7656,6260.01
7657,6260.01
7658,6258.21
7659,6258.25
7660,6273.45
7661,6264.84
7662,6289.0
7663,6262.36
7664,6277.14
7665,6258.01
7666,6278.41
7667,6253.41
7668,6274.55
7669,6254.91
7670,6256.0
7671,6261.9
7672,6251.0
7673,6269.99
7674,6253.26
7675,6272.93
7676,6262.3
7677,6267.63
7678,6266.01
7679,6266.0
7680,6261.58
7681,6253.21
7682,6267.88
7683,6221.38
7684,6266.41
7685,6332.84
7686,6264.49
7687,6309.97
7688,6265.01
7689,6295.58
7690,6260.02
7691,6302.43
7692,6258.92
7693,6304.09
7694,6257.0
7695,6301.0
7696,6253.77
7697,6304.66
7698,6263.89
7699,6312.66
7700,6261.49
7701,6304.18
7702,6271.65
7703,6262.51
7704,6303.12
7705,6304.01
7706,6302.43
7707,6307.51
7708,6297.51
7709,6305.26
7710,6299.12
7711,6305.0
7712,6295.0
7713,6309.99
7714,6305.45
7715,6313.96
7716,6307.32
7717,6319.98
7718,6301.93
7719,6337.23
7720,6307.32
7721,6346.01
7722,6308.22
7723,6339.75
7724,6308.92
7725,6343.99
7726,6305.41
7727,6307.5
7728,6369.01
7729,6358.8
7730,6357.38
7731,6364.01
7732,6358.5
7733,6359.99
7734,6355.01
7735,6351.75
7736,6356.34
7737,6348.98
7738,6352.14
7739,6353.94
7740,6349.89
7741,6354.95
7742,6345.89
7743,6351.22
7744,6339.33
7745,6354.38
7746,6339.99
7747,6345.83
7748,6345.0
7749,6349.8
7750,6378.77
7751,6344.99
7752,6348.5
7753,6324.01
7754,6345.0
7755,6327.68
7756,6342.22
7757,6329.94
7758,6337.01
7759,6327.54
7760,6340.01
7761,6326.52
7762,6340.49
7763,6329.59
7764,6343.04
7765,6331.51
7766,6343.5
7767,6340.0
7768,6331.03
7769,6332.47
7770,6330.01
7771,6334.93
7772,6328.51
7773,6331.96
7774,6346.12
7775,6326.88
7776,6329.75
7777,6350.0
7778,6332.5
7779,6351.0
7780,6331.73
7781,6432.88
7782,6330.38
7783,6406.01
7784,6334.0
7785,6413.23
7786,6335.69
7787,6434.98
7788,6337.72
7789,6426.82
7790,6342.0
7791,6413.44
7792,6336.07
7793,6413.55
7794,6338.99
7795,6411.01
7796,6343.75
7797,6423.28
7798,6326.67
7799,6345.0
7800,6419.01
7801,6413.01
7802,6421.04
7803,6404.44
7804,6410.0
7805,6406.85
7806,6407.45
7807,6404.19
7808,6408.9
7809,6387.43
7810,6414.97
7811,6373.5
7812,6411.08
7813,6379.64
7814,6388.01
7815,6397.14
7816,6397.2
7817,6400.0
7818,6395.09
7819,6399.99
7820,6397.26
7821,6404.0
7822,6439.98
7823,6407.24
7824,6407.14
7825,6408.0
7826,6397.7
7827,6418.0
7828,6392.7
7829,6428.01
7830,6396.11
7831,6422.07
7832,6397.0
7833,6424.58
7834,6404.24
7835,6424.62
7836,6398.58
7837,6416.82
7838,6410.3
7839,6418.55
7840,6430.0
7841,6421.41
7842,6414.58
7843,6437.0
7844,6398.01
7845,6448.5
7846,6406.18
7847,6408.6
7848,6528.44
7849,6514.35
7850,6517.36
7851,6499.98
7852,6509.2
7853,6494.99
7854,6496.9
7855,6506.99
7856,6507.96
7857,6509.99
7858,6506.74
7859,6510.92
7860,6502.0
7861,6511.01
7862,6517.65
7863,6506.99
7864,6507.77
7865,6499.83
7866,6506.84
7867,6499.8
7868,6505.0
7869,6503.12
7870,6500.0
7871,6502.03
7872,6492.91
7873,6478.25
7874,6467.27
7875,6485.94
7876,6443.72
7877,6462.27
7878,6455.0
7879,6427.02
7880,6450.01
7881,6424.16
7882,6450.29
7883,6418.99
7884,6455.38
7885,6416.0
7886,6451.0
7887,6419.06
7888,6451.46
7889,6419.01
7890,6460.01
7891,6410.03
7892,6454.58
7893,6406.25
7894,6503.33
7895,6472.91
7896,6409.38
7897,6353.59
7898,6393.02
7899,6341.32
7900,6399.77
7901,6344.7
7902,6402.43
7903,6349.98
7904,6402.43
7905,6347.19
7906,6402.47
7907,6334.49
7908,6404.99
7909,6340.0
7910,6402.0
7911,6342.07
7912,6355.01
7913,6325.83
7914,6354.99
7915,6324.01
7916,6352.76
7917,6334.89
7918,6412.35
7919,6361.14
7920,6336.01
7921,6365.51
7922,6340.29
7923,6364.46
7924,6344.76
7925,6362.82
7926,6350.0
7927,6369.99
7928,6353.6
7929,6368.71
7930,6353.55
7931,6359.01
7932,6357.96
7933,6358.39
7934,6355.56
7935,6365.0
7936,6353.33
7937,6361.26
7938,6341.5
7939,6363.95
7940,6353.41
7941,6347.42
7942,6336.01
7943,6362.98
7944,6360.0
7945,6333.68
7946,6355.44
7947,6337.81
7948,6351.65
7949,6308.99
7950,6353.32
7951,6310.0
7952,6350.04
7953,6315.0
7954,6356.28
7955,6320.0
7956,6358.88
7957,6323.51
7958,6358.34
7959,6328.61
7960,6352.65
7961,6316.22
7962,6348.17
7963,6312.56
7964,6343.42
7965,6357.6
7966,6356.97
7967,6343.25
7968,6366.6
7969,6365.4
7970,6375.93
7971,6369.03
7972,6356.2
7973,6352.43
7974,6365.63
7975,6339.5
7976,6363.0
7977,6333.3
7978,6353.49
7979,6320.16
7980,6348.88
7981,6334.99
7982,6353.99
7983,6332.0
7984,6359.09
7985,6309.01
7986,6348.85
7987,6319.74
7988,6350.0
7989,6327.86
7990,6372.22
7991,6360.65
7992,6288.82
7993,6290.39
7994,6291.0
7995,6282.32
7996,6295.9
7997,6287.9
7998,6300.01
7999,6305.38
8000,6302.97
8001,6298.0
8002,6300.01
8003,6263.04
8004,6306.78
8005,6272.45
8006,6280.03
8007,6292.19
8008,6285.0
8009,6279.76
8010,6285.02
8011,6271.87
8012,6285.68
8013,6259.35
8014,6318.36
8015,6291.88
8016,6276.01
8017,6204.11
8018,6265.0
8019,6165.94
8020,6259.02
8021,6065.56
8022,6268.45
8023,5681.0
8024,6291.52
8025,5696.53
8026,6289.13
8027,5585.01
8028,6278.64
8029,5525.5
8030,6274.69
8031,5417.8
8032,6237.35
8033,5551.02
8034,6190.01
8035,5508.19
8036,6206.01
8037,5605.46
8038,6256.51
8039,6202.41
8040,5587.39
8041,5399.0
8042,5528.82
8043,5205.35
8044,5560.01
8045,5460.26
8046,5543.24
8047,5459.29
8048,5560.76
8049,5498.86
8050,5531.52
8051,5515.0
8052,5562.63
8053,5539.31
8054,5536.23
8055,5480.73
8056,5558.72
8057,5469.58
8058,5393.08
8059,5493.85
8060,5407.27
8061,5579.52
8062,5583.71
8063,5392.83
8064,5533.26
8065,5553.01
8066,5553.8
8067,5554.01
8068,5573.0
8069,5535.88
8070,5547.64
8071,5549.4
8072,5530.38
8073,5535.0
8074,5545.01
8075,5535.0
8076,5510.62
8077,5504.75
8078,5530.5
8079,5509.0
8080,5499.87
8081,5453.44
8082,5558.24
8083,5430.99
8084,5542.07
8085,5512.24
8086,5552.82
8087,5529.17
8088,5488.73
8089,5494.55
8090,5479.9
8091,5490.0
8092,5465.95
8093,5482.09
8094,5472.79
8095,5535.57
8096,5466.0
8097,5484.0
8098,5472.17
8099,5488.0
8100,5505.24
8101,5497.25
8102,5487.91
8103,5504.76
8104,5486.13
8105,5486.03
8106,5467.05
8107,5497.0
8108,5495.9
8109,5504.17
8110,5488.8
8111,5486.0
8112,5509.73
8113,5516.25
8114,5530.01
8115,5530.24
8116,5546.76
8117,5533.56
8118,5535.0
8119,5540.99
8120,5539.7
8121,5538.64
8122,5545.62
8123,5567.65
8124,5530.04
8125,5569.33
8126,5529.54
8127,5534.01
8128,5526.13
8129,5544.71
8130,5511.59
8131,5544.04
8132,5518.17
8133,5560.0
8134,5521.9
8135,5529.07
8136,5510.96
8137,5122.84
8138,5492.33
8139,5097.99
8140,5515.09
8141,5112.63
8142,5495.99
8143,5058.09
8144,5430.44
8145,5024.95
8146,5391.51
8147,4935.9
8148,5378.79
8149,4954.21
8150,5278.78
8151,4884.99
8152,5204.34
8153,4783.99
8154,5291.0
8155,4793.13
8156,5247.66
8157,4733.5
8158,5544.01
8159,5230.01
8160,4805.31
8161,4388.99
8162,4851.19
8163,4639.77
8164,4803.99
8165,4749.81
8166,4640.2
8167,4662.25
8168,4593.01
8169,4457.14
8170,4591.26
8171,4546.17
8172,4558.49
8173,4500.19
8174,4310.56
8175,4268.98
8176,4389.87
8177,4334.48
8178,4408.23
8179,4246.9
8180,4319.52
8181,4349.23
8182,4819.57
8183,4379.99
8184,4295.18
8185,4450.01
8186,4370.39
8187,4421.33
8188,4443.85
8189,4515.01
8190,4455.88
8191,4495.57
8192,4310.21
8193,4433.99
8194,4415.46
8195,4427.45
8196,4471.14
8197,4410.73
8198,4583.42
8199,4411.63
8200,4545.3
8201,4450.99
8202,4541.41
8203,4470.53
8204,4495.11
8205,4545.11
8206,4318.87
8207,4544.75
8208,4580.0
8209,4416.89
8210,4546.01
8211,4452.99
8212,4530.51
8213,4454.41
8214,4513.3
8215,4430.86
8216,4531.73
8217,4456.8
8218,4502.15
8219,4433.99
8220,4521.79
8221,4398.2
8222,4522.23
8223,4417.76
8224,4437.17
8225,4426.5
8226,4467.88
8227,4411.2
8228,4454.07
8229,4263.66
8230,4519.32
8231,4411.24
8232,4188.01
8233,4259.15
8234,4187.09
8235,4285.94
8236,4215.34
8237,4274.55
8238,4188.99
8239,4228.33
8240,4220.0
8241,4215.85
8242,4256.64
8243,4225.01
8244,4228.07
8245,4234.35
8246,4282.88
8247,4215.0
8248,4305.91
8249,4256.13
8250,4291.64
8251,4324.13
8252,4292.11
8253,4283.8
8254,4290.0
8255,4250.13
8256,4340.27
8257,4244.1
8258,4299.56
8259,4246.06
8260,4300.29
8261,4233.56
8262,4301.01
8263,4198.0
8264,4275.12
8265,4210.12
8266,4275.84
8267,4207.44
8268,4267.03
8269,4138.22
8270,4295.0
8271,4139.83
8272,4305.76
8273,3803.62
8274,4257.39
8275,3723.67
8276,4262.77
8277,3774.99
8278,4345.73
8279,4252.65
8280,3790.0
8281,3820.83
8282,3738.24
8283,3797.46
8284,3638.07
8285,3718.69
8286,3632.01
8287,3707.96
8288,3666.0
8289,3671.86
8290,3655.55
8291,3696.74
8292,3706.03
8293,3790.73
8294,3681.82
8295,3929.23
8296,3604.31
8297,4048.0
8298,3642.15
8299,3939.0
8300,3777.38
8301,3936.69
8302,3774.0
8303,3773.31
8304,3945.88
8305,3827.27
8306,3966.02
8307,3751.81
8308,3985.55
8309,3676.48
8310,3937.16
8311,3757.84
8312,3970.89
8313,3732.21
8314,4049.26
8315,3818.93
8316,3973.46
8317,3779.79
8318,3924.89
8319,3633.27
8320,3887.99
8321,3661.54
8322,3915.04
8323,3648.52
8324,3929.98
8325,3731.32
8326,4000.36
8327,3905.0
8328,3682.24
8329,3708.68
8330,3720.9
8331,3705.0
8332,3681.3
8333,3663.27
8334,3697.09
8335,3699.68
8336,3730.39
8337,3677.04
8338,3782.34
8339,3723.69
8340,3736.72
8341,3714.0
8342,3637.5
8343,3729.64
8344,3655.33
8345,3765.87
8346,3681.48
8347,3794.72
8348,3650.5
8349,3775.0
8350,3737.62
8351,3677.07
8352,3799.01
8353,4139.92
8354,3805.54
8355,4219.16
8356,3847.18
8357,4227.25
8358,4035.88
8359,4145.0
8360,3983.79
8361,4189.63
8362,3977.14
8363,4235.39
8364,4020.0
8365,4288.01
8366,3957.9
8367,4318.0
8368,3972.76
8369,4220.0
8370,4007.98
8371,4191.51
8372,4012.02
8373,4225.03
8374,3795.01
8375,4131.24
8376,4120.0
8377,4258.72
8378,4156.93
8379,4260.01
8380,4122.57
8381,4242.33
8382,4147.92
8383,4303.0
8384,4187.0
8385,4277.2
8386,4177.17
8387,4215.0
8388,4160.0
8389,4193.91
8390,4204.98
8391,4190.8
8392,4316.31
8393,4181.56
8394,4301.42
8395,4229.35
8396,4350.01
8397,4248.0
8398,4220.39
8399,4235.03
8400,4207.52
8401,3984.0
8402,4268.66
8403,3976.42
8404,4253.31
8405,3968.4
8406,4274.0
8407,4013.36
8408,4264.65
8409,3993.08
8410,4233.73
8411,3972.39
8412,4162.14
8413,3967.84
8414,4166.78
8415,3957.92
8416,4163.16
8417,3935.0
8418,4015.0
8419,3943.93
8420,3945.01
8421,3976.0
8422,4197.17
8423,3970.11
8424,3973.04
8425,4135.01
8426,3948.74
8427,4153.37
8428,3967.4
8429,4171.96
8430,3949.98
8431,4237.61
8432,3940.0
8433,4217.12
8434,3932.58
8435,4200.28
8436,3944.69
8437,4232.24
8438,3953.41
8439,4150.46
8440,3967.12
8441,4173.13
8442,4112.54
8443,4180.38
8444,4131.91
8445,4142.01
8446,3977.39
8447,4135.19
8448,4228.0
8449,4084.64
8450,4222.41
8451,4116.03
8452,4142.02
8453,4110.0
8454,4126.19
8455,4119.67
8456,4085.82
8457,4105.73
8458,4095.77
8459,4099.99
8460,4114.67
8461,4121.0
8462,4123.87
8463,4158.72
8464,4152.28
8465,4147.32
8466,4067.01
8467,4115.0
8468,4078.47
8469,4103.19
8470,4170.0
8471,4103.24
8472,4080.53
8473,3977.37
8474,3938.62
8475,3946.59
8476,3962.72
8477,3819.57
8478,3967.82
8479,3819.99
8480,3959.75
8481,3830.0
8482,3956.12
8483,3837.95
8484,3962.01
8485,3812.0
8486,3983.44
8487,3829.5
8488,3973.21
8489,3874.18
8490,3976.72
8491,3843.4
8492,3967.49
8493,3833.47
8494,4071.99
8495,3987.52
8496,3859.27
8497,3953.0
8498,3832.54
8499,3989.0
8500,3815.0
8501,3975.15
8502,3815.04
8503,3943.76
8504,3776.32
8505,3905.0
8506,3939.39
8507,3909.3
8508,3972.95
8509,3905.99
8510,3943.04
8511,3870.0
8512,3961.45
8513,3898.16
8514,3938.24
8515,3897.43
8516,3956.02
8517,3901.84
8518,3852.01
8519,3946.0
8520,3882.96
8521,3844.49
8522,3852.18
8523,3814.99
8524,3832.31
8525,3824.93
8526,3831.01
8527,3691.01
8528,3848.29
8529,3711.11
8530,3852.38
8531,3730.0
8532,3804.02
8533,3701.89
8534,3815.0
8535,3734.98
8536,3826.28
8537,3723.05
8538,3840.0
8539,3714.08
8540,3870.0
8541,3694.39
8542,3906.18
8543,3852.1
8544,3724.96
8545,3670.0
8546,3689.05
8547,3674.5
8548,3714.24
8549,3630.91
8550,3688.01
8551,3603.42
8552,3819.88
8553,3604.76
8554,3812.57
8555,3592.42
8556,3811.93
8557,3633.99
8558,3817.54
8559,3627.09
8560,3819.12
8561,3594.86
8562,3770.11
8563,3580.95
8564,3776.54
8565,3433.26
8566,3731.6
8567,3730.01
8568,3357.61
8569,3385.0
8570,3336.5
8571,3394.22
8572,3329.78
8573,3306.67
8574,3347.5
8575,3257.44
8576,3402.87
8577,3250.75
8578,3362.4
8579,3235.95
8580,3373.77
8581,3466.78
8582,3355.49
8583,3336.01
8584,3358.41
8585,3387.55
8586,3368.95
8587,3391.34
8588,3377.89
8589,3380.01
8590,3319.09
8591,3375.43
8592,3438.3
8593,3325.0
8594,3422.87
8595,3332.01
8596,3445.47
8597,3353.05
8598,3445.01
8599,3361.73
8600,3434.3
8601,3357.47
8602,3423.03
8603,3380.84
8604,3432.04
8605,3353.97
8606,3371.07
8607,3328.39
8608,3387.56
8609,3274.56
8610,3384.8
8611,3441.6
8612,3412.79
8613,3401.0
8614,3466.86
8615,3342.57
8616,3406.89
8617,3471.0
8618,3415.2
8619,3494.02
8620,3401.83
8621,3559.63
8622,3407.0
8623,3588.44
8624,3403.08
8625,3556.4
8626,3424.59
8627,3570.77
8628,3404.31
8629,3570.17
8630,3405.29
8631,3580.75
8632,3398.08
8633,3526.0
8634,3387.59
8635,3513.72
8636,3419.99
8637,3531.18
8638,3397.05
8639,3421.57
8640,3558.62
8641,3491.0
8642,3535.17
8643,3455.01
8644,3537.26
8645,3412.01
8646,3528.31
8647,3442.91
8648,3528.97
8649,3420.89
8650,3479.26
8651,3403.44
8652,3485.9
8653,3378.96
8654,3474.31
8655,3390.96
8656,3489.5
8657,3400.98
8658,3489.99
8659,3420.01
8660,3494.98
8661,3410.15
8662,3558.0
8663,3472.86
8664,3384.76
8665,3347.01
8666,3384.99
8667,3327.99
8668,3384.61
8669,3326.29
8670,3390.44
8671,3334.7
8672,3413.34
8673,3348.69
8674,3403.78
8675,3345.02
8676,3396.83
8677,3331.71
8678,3405.8
8679,3345.71
8680,3390.18
8681,3372.55
8682,3339.21
8683,3364.88
8684,3343.9
8685,3349.36
8686,3393.7
8687,3334.85
8688,3334.13
8689,3401.29
8690,3344.85
8691,3396.93
8692,3338.94
8693,3449.7
8694,3342.0
8695,3444.06
8696,3349.98
8697,3439.37
8698,3362.0
8699,3449.0
8700,3377.26
8701,3432.47
8702,3374.02
8703,3437.05
8704,3381.01
8705,3440.01
8706,3415.3
8707,3413.99
8708,3416.01
8709,3430.24
8710,3336.44
8711,3398.7
8712,3379.99
8713,3395.0
8714,3383.02
8715,3381.28
8716,3384.96
8717,3395.9
8718,3365.43
8719,3388.75
8720,3369.1
8721,3365.83
8722,3362.02
8723,3379.98
8724,3375.39
8725,3313.55
8726,3370.0
8727,3247.0
8728,3385.16
8729,3255.19
8730,3386.07
8731,3268.0
8732,3361.28
8733,3265.0
8734,3421.38
8735,3407.5
8736,3272.11
8737,3249.44
8738,3253.81
8739,3250.0
8740,3250.67
8741,3229.01
8742,3266.34
8743,3183.52
8744,3252.24
8745,3176.24
8746,3273.76
8747,3179.26
8748,3261.17
8749,3180.19
8750,3257.12
8751,3164.61
8752,3256.68
8753,3157.5
8754,3269.64
8755,3221.72
8756,3254.48
8757,3195.71
8758,3269.46
8759,3270.83
8760,3209.75
8761,3140.78
8762,3213.51
8763,3153.6
8764,3218.74
8765,3139.83
8766,3218.77
8767,3152.24
8768,3212.54
8769,3152.64
8770,3203.78
8771,3149.79
8772,3200.2
8773,3173.38
8774,3200.18
8775,3186.01
8776,3152.7
8777,3204.25
8778,3153.11
8779,3197.01
8780,3164.71
8781,3183.0
8782,3215.94
8783,3159.94
8784,3185.8
8785,3221.24
8786,3217.74
8787,3206.27
8788,3235.0
8789,3212.0
8790,3234.66
8791,3213.51
8792,3235.29
8793,3205.01
8794,3233.39
8795,3205.77
8796,3214.49
8797,3228.2
8798,3209.89
8799,3222.37
8800,3222.0
8801,3203.61
8802,3230.4
8803,3195.0
8804,3238.05
8805,3195.0
8806,3187.86
8807,3233.19
8808,3193.35
8809,3389.98
8810,3199.66
8811,3390.0
8812,3199.88
8813,3395.4
8814,3208.38
8815,3419.94
8816,3208.6
8817,3428.03
8818,3214.07
8819,3529.98
8820,3243.02
8821,3529.74
8822,3235.77
8823,3550.01
8824,3233.02
8825,3493.0
8826,3236.01
8827,3475.0
8828,3238.72
8829,3496.82
8830,3216.5
8831,3382.97
8832,3497.08
8833,3528.45
8834,3500.0
8835,3560.16
8836,3533.85
8837,3511.04
8838,3520.8
8839,3522.0
8840,3482.98
8841,3512.49
8842,3485.34
8843,3493.52
8844,3500.01
8845,3530.0
8846,3450.3
8847,3504.43
8848,3450.0
8849,3533.94
8850,3462.5
8851,3558.01
8852,3480.04
8853,3667.77
8854,3494.05
8855,3477.01
8856,3693.49
8857,3872.29
8858,3720.35
8859,3781.01
8860,3755.8
8861,3769.98
8862,3711.93
8863,3801.01
8864,3743.75
8865,3792.1
8866,3730.44
8867,3797.96
8868,3711.99
8869,3768.0
8870,3723.62
8871,3730.0
8872,3734.59
8873,3666.17
8874,3771.94
8875,3711.01
8876,3815.0
8877,3682.51
8878,3669.02
8879,3828.0
8880,3740.17
8881,4017.98
8882,3730.0
8883,4023.22
8884,3717.88
8885,4019.96
8886,3743.0
8887,4136.99
8888,3695.46
8889,4064.98
8890,3708.01
8891,4052.06
8892,3735.11
8893,4046.41
8894,3971.09
8895,3895.01
8896,4070.51
8897,3998.04
8898,4048.9
8899,4072.19
8900,4018.0
8901,4075.34
8902,3715.92
8903,4075.95
8904,4132.0
8905,4038.49
8906,4039.92
8907,4029.31
8908,4046.9
8909,3970.01
8910,4020.39
8911,3937.42
8912,3942.07
8913,3943.5
8914,4000.01
8915,3938.16
8916,4013.0
8917,3816.07
8918,4038.01
8919,3794.0
8920,3979.33
8921,3848.12
8922,4011.5
8923,3825.51
8924,4019.97
8925,3839.06
8926,4059.41
8927,4036.13
8928,3824.01
8929,3830.11
8930,3842.5
8931,3832.97
8932,3823.43
8933,3834.81
8934,3805.92
8935,3850.01
8936,3821.01
8937,3850.3
8938,3829.27
8939,3860.13
8940,3840.01
8941,3890.71
8942,3837.67
8943,3890.0
8944,3925.79
8945,3884.0
8946,3903.99
8947,3865.01
8948,3878.44
8949,3980.46
8950,3838.71
8951,3832.16
8952,3990.0
8953,4013.96
8954,3979.88
8955,3970.0
8956,4010.01
8957,3929.64
8958,3997.0
8959,3959.39
8960,4004.89
8961,3961.97
8962,3994.91
8963,3981.98
8964,3975.5
8965,3957.75
8966,3983.15
8967,3960.01
8968,3990.0
8969,3951.27
8970,4033.18
8971,3949.98
8972,4016.14
8973,3944.93
8974,3990.95
8975,4007.99
8976,4185.01
8977,4151.28
8978,4167.87
8979,4205.0
8980,4175.85
8981,4058.42
8982,4170.8
8983,4085.01
8984,4211.01
8985,4080.0
8986,4189.26
8987,4056.31
8988,4190.3
8989,4028.95
8990,4197.76
8991,4028.98
8992,4198.6
8993,4062.99
8994,4125.87
8995,4057.78
8996,4136.37
8997,4034.0
8998,4182.82
8999,4119.44
9000,3824.45
9001,3757.03
9002,3824.27
9003,3746.49
9004,3732.24
9005,3726.84
9006,3766.14
9007,3742.69
9008,3791.66
9009,3705.0
9010,3779.48
9011,3736.0
9012,3766.35
9013,3744.34
9014,3750.2
9015,3779.21
9016,3783.58
9017,3788.97
9018,3750.01
9019,3767.49
9020,3763.13
9021,3780.0
9022,3819.0
9023,3775.01
9024,3831.01
9025,3769.1
9026,3831.01
9027,3713.38
9028,3837.01
9029,3737.04
9030,3824.0
9031,3753.54
9032,3830.73
9033,3763.0
9034,3802.49
9035,3755.0
9036,3779.99
9037,3799.94
9038,3755.91
9039,3767.57
9040,3734.09
9041,3774.2
9042,3752.03
9043,3814.61
9044,3751.07
9045,3809.88
9046,3773.01
9047,3764.78
9048,3761.22
9049,3755.02
9050,3763.86
9051,3748.03
9052,3740.01
9053,3741.31
9054,3746.98
9055,3749.0
9056,3725.64
9057,3749.3
9058,3740.88
9059,3736.52
9060,3744.56
9061,3608.29
9062,3730.17
9063,3578.94
9064,3745.8
9065,3586.5
9066,3726.12
